Author,Character Count
Bukowski#1274,18.0
Bug Fixes ✪#1778,18.0
Bueno#3843,18.0
Bueno#1478,18.0
Bscott#4562,18.0
Bryan's 3rd Eye#7971,18.0
BrunoS#7635,18.0
Bruno$#3626,18.0
Brum#0527,18.0
CLYDE#9335,18.0
CONTROL -lurru#6775,18.0
CRUITx#3159,18.0
CUJO#4594,18.0
Celine Harris#6459,18.0
Cedric 🪅#8518,18.0
Catherine#0219,18.0
Catalin#7400,18.0
CastigadorDeTrasero💦#0426,18.0
CashOutJoker#3478,18.0
Casey#5746,18.0
Cartistic#1687,18.0
Carmelohub.com#3897,18.0
CarboN#0966,18.0
Captain Nico#3792,18.0
Canario#6891,18.0
Cambroraster#8331,18.0
"CamNewton (🐳,🐳,🐳,🐳,🐳,🐳)#4974",18.0
Calvin#1740,18.0
Callis#1467,18.0
CaliforniaCow#9174,18.0
Calico#4902,18.0
Cali#6894,18.0
Caitlin#6766,18.0
CaiMuir#8509,18.0
Caesar_Wedge#4931,18.0
Cade<3#9179,18.0
Cabbage#0088,18.0
CUSTOMER HELP-DESK#5231,18.0
Crocow#5846,18.0
Cryptanish#1543,18.0
Crypto Rewards#5350,18.0
Desperate ApeWives#4041,18.0
Diabeman#8728,18.0
DiMiTriY#3156,18.0
Dex Sarah ✪#6193,18.0
Dev__Nathan#0395,18.0
Dev | Contact_Help ✪#3354,18.0
Dev team#9556,18.0
Dev Team#3431,18.0
Desperate ApeWives#7431,18.0
Desperate ApeWives#6499,18.0
Desperate ApeWives#5465,18.0
Desperate ApeWives#4306,18.0
Desperate ApeWives#4223,18.0
Desperate ApeWives#3175,18.0
Deepanshu Hooda#2096,18.0
Desperate ApeWives#2557,18.0
Desk Help#6801,18.0
Derek2217#6243,18.0
Depressivo;#6861,18.0
Denver_XGP Official#8270,18.0
Denny#6990,18.0
Denko Mancheski#9326,18.0
Demoniarc | Ocean Protocol#8218,18.0
Demantle#2211,18.0
Delsin#0858,18.0
Delirious Audience#7614,18.0
DegenXanana#1198,18.0
DiamondJess#5852,18.0
DianRBLX#2778,18.0
Dianysik#4011,18.0
DickensJuma#1810,18.0
Dr.DASH#1550,18.0
Dr celo#7322,18.0
Dr Silas Wiggin#1226,18.0
Dotan Gur#1282,18.0
DosConDos#0146,18.0
Donald Tech#2658,18.0
Don_Chainlink#2822,18.0
Don.#1210,18.0
Don-Of-Data#3448,18.0
Don Shizote#2388,18.0
Dominic5#0655,18.0
Dominic#0656,18.0
DoctorEnglish#3099,18.0
Doctor James#1308,18.0
DocLaFourchette#8603,18.0
Dmytro#4782,18.0
Dmitry#0287,18.0
Dk#5407,18.0
Djoï#9293,18.0
Dixie Leffler#8566,18.0
Discord Team#5870,18.0
Dinesh N#1374,18.0
Din Morsa Bre#2534,18.0
Dima Syrotkin#0736,18.0
Diego Alexander DTS - 03#9355,18.0
Definitely not ash#3183,18.0
Deepansha#8248,18.0
CryptoBlocks#1278,18.0
D34th7y#0475,18.0
DaddyD#0565,18.0
Dada#1738,18.0
DX.flavin#4575,18.0
DWally_jrr#8723,18.0
DRK#7372,18.0
DM| FARRAH#4144,18.0
DIMO-Perun#6288,18.0
DIEGUI├æO#0564,18.0
DFKSupport#9565,18.0
DEEZ#2970,18.0
DBZ#3718,18.0
DAVE ||  Development Team#6749,18.0
D2#4411,18.0
Deep-Man#7943,18.0
D Niftyz.io Britney Spears#6335,18.0
Cynthiaa#8348,18.0
Cyber_lodii#0034,18.0
Cyber#7310,18.0
CyaxUt | okuru.xyz#9962,18.0
CustomerSupport#6796,18.0
Customer Support#2901,18.0
CupcakeLyrka#6584,18.0
Ctrlaltf | AAve#6275,18.0
CryptoRowdyCamper#8972,18.0
CryptoKing#5901,18.0
CryptoJayjay2#0212,18.0
Daenielelel#9446,18.0
DaiMaou#7942,18.0
Damaaj#8451,18.0
Damanis#1412,18.0
Deel#0698,18.0
DeborahStoneTV#7206,18.0
Deadman#1267,18.0
DeV#4238,18.0
De Ghaim#4255,18.0
Daxidion#8230,18.0
Davmask#1223,18.0
Davinci#3120,18.0
David Guarin#9462,18.0
DaveMod✪#5473,18.0
DataUnion Foundation#1870,18.0
Dashyy#7539,18.0
Darrell#7519,18.0
Darkness_2060#9842,18.0
Dark Place#7153,18.0
Dariush051#9570,18.0
DariaDziouba#0106,18.0
Darby#4585,18.0
Danny Γ£ñ#0879,18.0
Danny Claros (BDE)#3867,18.0
Danila237#3305,18.0
DanilGL#2974,18.0
Daniel Phan#7362,18.0
DanC#4763,18.0
Damian#8802,18.0
TheLetterM#1073,18.0
Solovev Max#8084,18.0
TheNico#1517,18.0
broosi,18.0
dazed_chad,18.0
dawntonchen,18.0
dawgctor,18.0
davidsneider,18.0
davidepetti,18.0
davidecrapis,18.0
david12123434,18.0
datky10,18.0
dataqueen#7824,18.0
datadrivven#3213,18.0
dasssss#2689,18.0
darthowloriginal,18.0
darshenanigans,18.0
darksauce03w,18.0
darknessside,18.0
darkness_king1,18.0
darkd__,18.0
darianb.eth,18.0
daredevil#6487,18.0
darcben,18.0
dar#4892,18.0
dar#2652,18.0
daouda1521,18.0
daolicious,18.0
danyoititxy,18.0
dberon,18.0
dbonaventure,18.0
dbrehmer,18.0
deepansha#5010,18.0
degenianz,18.0
degen.rsc,18.0
defsec,18.0
defidavidwsb,18.0
defi_caramel,18.0
defi3931,18.0
def__cj__,18.0
deepwarrenbuffetvalue,18.0
deepumoh,18.0
deepster6418,18.0
deepcont,18.0
deeday.pt,18.0
dcc4,18.0
dede*#3626,18.0
decentralizesdgs,18.0
decentralisation,18.0
debt_n,18.0
deadxshade2#5779,18.0
deadrooster04,18.0
deadbody#4685,18.0
ddzhang#3483,18.0
ddaavvee1234,18.0
dchaboo,18.0
dcentr#6755,18.0
danx86,18.0
danvor90,18.0
danny20202543,18.0
cyberpoly1000,18.0
dabadok932#5594,18.0
daRii#9973,18.0
d__ep__th#5456,18.0
d9wdump,18.0
d8n1.,18.0
d8192,18.0
d0gesurge,18.0
czedo#1347,18.0
cynb3ar,18.0
cybhuman,18.0
cyberstrategy1,18.0
cyberantecessor,18.0
dableuteef,18.0
cxltyz#2343,18.0
cw#3498,18.0
cvf_ro,18.0
cuzzndread,18.0
cutiej#3311,18.0
cursino0175,18.0
curious_reader,18.0
cupidr#7916,18.0
ctbay#0236,18.0
csgml,18.0
crystaltong#0455,18.0
dabizha95#1086,18.0
dacastillo,18.0
dannog0175,18.0
danfavour,18.0
danlorezw1,18.0
danilochellega,18.0
danigs#3875,18.0
danielspina,18.0
daniel_uribe_genobank.io,18.0
danielKG#5005,18.0
daniel.lustig#8389,18.0
dani95109,18.0
dangil0,18.0
danger9090,18.0
danfowler,18.0
dandanda.,18.0
dadang22#4399,18.0
dan6664475,18.0
dan13ram,18.0
damnvasu,18.0
daleyoo,18.0
dakku3,18.0
daivelkoz#2450,18.0
daguddara,18.0
dagra2487,18.0
dagoat23blackdetectiveohio,18.0
dagashi#5610,18.0
dadoxo,18.0
dehzin,18.0
dekov#6576,18.0
delboy121#9811,18.0
doktord#5824,18.0
dotefish999,18.0
dos_boot,18.0
dorax9,18.0
dora milaje#2384,18.0
donovan_admin_dev,18.0
domonon.,18.0
domoae,18.0
dominiqueaxyonov#1206,18.0
domenicor95#6050,18.0
domar2202,18.0
dolores3470,18.0
doginvests,18.0
dotzerosec,18.0
docdoc00#8629,18.0
doZE#9161,18.0
dmtea#7497,18.0
dlbdl87yeonsaeng,18.0
dkdev1414#8904,18.0
dkdev14#0483,18.0
djocson#5420,18.0
djkatnisscococm,18.0
dj2#6090,18.0
dizzy242#7113,18.0
divineblessings111#0305,18.0
dotmarko,18.0
doujiang~youtiao#0718,18.0
displayedfallen#0263,18.0
dremovvitalii31#5038,18.0
dsuja,18.0
ds656#9034,18.0
drvalle.,18.0
drs2j,18.0
droxxx_,18.0
drotts#4109,18.0
dropthesats,18.0
droctupusbh,18.0
drjohnnash,18.0
dries_haev#2615,18.0
drestoic,18.0
drehxz,18.0
dpapaso,18.0
dreamsome,18.0
dreadwolf6922,18.0
drdrnick,18.0
drdrej#3070,18.0
drda3094#1027,18.0
dray#5465,18.0
dragonjet#4592,18.0
drabdulrasheed#8259,18.0
dr.jamaica,18.0
dr.derb,18.0
dr.alchemist22,18.0
divine_comedian,18.0
disedise,18.0
dellwatson,18.0
deputydogger,18.0
dev_ninja,18.0
dev_help,18.0
deuchainn,18.0
destroy_all_humans#2775,18.0
destiny.#2780,18.0
deskhelp#6977,18.0
descartes#0635,18.0
desalzio.,18.0
des#0441,18.0
deromonji,18.0
deriva#3570,18.0
dephi.,18.0
dextractgy,18.0
deo#6783,18.0
denykon,18.0
denver3444,18.0
deno911#9590,18.0
denny_ferrari3647959,18.0
denny007,18.0
denissaganea#2334,18.0
denilbhatt0814,18.0
demmud,18.0
demmar#0170,18.0
demarti#5601,18.0
devalpha#1866,18.0
dgetsylver,18.0
discord迪斯科#2540,18.0
dimonswagker,18.0
discorduser5111#3673,18.0
discod2456,18.0
disarmon2b,18.0
diomedesdigitial,18.0
diogenes_of_the_barrel,18.0
dinozałr🦕#5604,18.0
dinosath.,18.0
dinosath#0757,18.0
dinhhoangnam,18.0
dingo_0406,18.0
dingo7623,18.0
dilfper#6279,18.0
dgmdev,18.0
digitaloccean,18.0
digitaljamsa,18.0
digiboy4788,18.0
digdeeper,18.0
didiercontis,18.0
dibyasubba#6321,18.0
diane_sanchez#1855,18.0
dianaprince_cexio,18.0
dhruvalgo#5966,18.0
dhruv9739,18.0
dhamacher#8371,18.0
cryptovh,18.0
cryptotku,18.0
cryptosolo#6256,18.0
cephalopod#8465,18.0
charyeezy#9583,18.0
charlize#3793,18.0
charles010308,18.0
chaosconstruct,18.0
chaechae00.,18.0
chadthedad69,18.0
chad person <3#5623,18.0
cflo#7523,18.0
cf1996423,18.0
cerebro96,18.0
cerealchair,18.0
cenas#1795,18.0
chayo9276,18.0
cec147#6075,18.0
cdsc#2066,18.0
cdkeazy,18.0
ccrrttzz,18.0
cccc#8753,18.0
cavalivo#8469,18.0
catsoul#4881,18.0
cato87#7080,18.0
cathy2887,18.0
catamoto,18.0
caspie#6054,18.0
charyeezy.,18.0
che4enec#6888,18.0
cashby#7665,18.0
choibs,18.0
christiandubee#4068,18.0
christian2654,18.0
christel,18.0
christaps_,18.0
chrismasz,18.0
chris_#7060,18.0
chris12#1932,18.0
chris00#1584,18.0
chris/3/4#0158,18.0
chr158889,18.0
chokingvictim25,18.0
choi#4325,18.0
chebupizzapl,18.0
chocoblocko,18.0
chobicz,18.0
cho2uu,18.0
chmunchabad,18.0
chillpips,18.0
chilintano320#6743,18.0
chiefardydl,18.0
chibrik,18.0
cheskel.georgy#4799,18.0
ches#6296,18.0
cheese_808,18.0
cashewsruleeverythingaroundme,18.0
carteldubz,18.0
chucky3205,18.0
buffalo2849,18.0
bustafksalot,18.0
buscemibuscemi,18.0
burns2854,18.0
burlybanker#2708,18.0
burakhaliloglu,18.0
bunni#8885,18.0
bullishtrader,18.0
bulle3518,18.0
buku9712,18.0
bugyibuci,18.0
bugraayan#3933,18.0
budgiehammerong,18.0
bz_ye,18.0
budgie#8563,18.0
bubblegumΓÖí#5862,18.0
btstaehyung,18.0
btcc#6640,18.0
bt9296528#7377,18.0
bshore#3567,18.0
bryanwangle,18.0
brutalnasral4e,18.0
brunosyn.,18.0
brownjayx,18.0
brownikeeper,18.0
bwfudge81,18.0
bzka001#4125,18.0
carma≡ƒî£#3707,18.0
canadian4545#9898,18.0
carloslaime,18.0
carlosarturo3556,18.0
carlos cesar mesquita#6838,18.0
carleslski,18.0
cariuang15,18.0
cardoso.png,18.0
carboncubie,18.0
carbon1337,18.0
captainre,18.0
capstar5381,18.0
candaceosullivansutherland,18.0
calvito7066,18.0
bеrnd․tеz#7792,18.0
callmecovid91,18.0
call me mommy ;))#1766,18.0
calititan,18.0
cainpolnw5,18.0
cagdas8818,18.0
cafeli.,18.0
cadeirudo_90,18.0
caballus51,18.0
c_o_r_b_i_n,18.0
c__1__1__,18.0
c0sm,18.0
christo4712,18.0
chugaistir,18.0
cryptoshib,18.0
creospin,18.0
cromatikap,18.0
crittah | Bullteam 69#6344,18.0
cristianmalfesi,18.0
crist9196,18.0
cris.hg,18.0
criptomanta,18.0
crimpto69#2599,18.0
crim ΓÖí┬╕.ΓÇó#0289,18.0
crickto,18.0
cribug.,18.0
cretica.,18.0
creepnuts,18.0
crusher40,18.0
creedfake#9253,18.0
crackdonalds1of,18.0
cptde,18.0
cp6148,18.0
cp5081,18.0
cow#5221,18.0
coutinhoz0,18.0
cottamcha,18.0
cosylili,18.0
copyshop,18.0
cooter_patrol,18.0
croustitastic,18.0
cry!#5436,18.0
coolkidsmedia,18.0
cryptoguru9849,18.0
cryptophantom,18.0
cryptophant,18.0
cryptonoirmind,18.0
cryptonoclue,18.0
cryptonius6,18.0
cryptonite14,18.0
cryptoluchs,18.0
cryptolover4558,18.0
cryptokevo,18.0
cryptokeeper2030,18.0
cryptojun.wallet,18.0
cryptogordon,18.0
cryZZ#1475,18.0
cryptogmoney4lf,18.0
cryptofreakdinox,18.0
cryptodocsenator#7672,18.0
cryptodaimyo,18.0
crypto_wicca13#6271,18.0
crypto_saint,18.0
crypto_bunny#6230,18.0
crypto_147,18.0
cryptiq.,18.0
cryptic144,18.0
cryptarco,18.0
coopz86,18.0
cool.nft,18.0
chulain123,18.0
ckkc6#6974,18.0
cloverglow,18.0
cloudizzl#7844,18.0
clmtkpa,18.0
clermonte#2584,18.0
clemaclem#3796,18.0
clearthepropeller#9058,18.0
claw machine<3#4415,18.0
clash992#3036,18.0
clarahyun,18.0
cl_SamD#1367,18.0
cl0d0mir0d,18.0
citizen_stig,18.0
cm_lp,18.0
ciscos52,18.0
cisco7413,18.0
cirsteve,18.0
circ,18.0
cipher_vw,18.0
cileg66884#6083,18.0
cihancelik8313,18.0
cici#9655,18.0
cian#4009,18.0
chuygarcia.eth,18.0
chunoo,18.0
clufer,18.0
cnn#0880,18.0
convell,18.0
collegebum,18.0
controldesk#3536,18.0
comprido,18.0
community surpport#2612,18.0
community support#9547,18.0
community support#7959,18.0
community support#6105,18.0
community moderator#6116,18.0
community leader#6696,18.0
community Help_Desk#9045,18.0
commandochris1,18.0
com#0511,18.0
cole754,18.0
cocktail_chris#7797,18.0
coldfusion3537,18.0
cold_season#5351,18.0
coinsupport#1975,18.0
coinofficer,18.0
coinerz#3833,18.0
cohen8387,18.0
coffeeman#1655,18.0
cody_cineDAO#6639,18.0
codex only alone#4282,18.0
cocolyondon,18.0
coco35.,18.0
dtb_,18.0
dtn#7915,18.0
duBISTdu#5509,18.0
ghwjjw#8379,18.0
gm2#0066,18.0
glori4#9940,18.0
globaltraveller,18.0
gky#0304,18.0
giran126,18.0
giraffe#2845,18.0
giles92,18.0
gilad#0947,18.0
gijoxo4681#2669,18.0
gigo _ Help desk 02#8844,18.0
gifthub¹⁷#5848,18.0
ghosted#6202,18.0
godof45,18.0
ghost_nightm4r3,18.0
gggg_87,18.0
getpost#9859,18.0
gerrit0366,18.0
germaindecomte,18.0
gera86(te amo muchisimo lizz)#9962,18.0
georgethms1,18.0
george_koum,18.0
geleoncaan#7290,18.0
gehedi6760#2298,18.0
gefol#7993,18.0
goatstrider,18.0
gogetta444,18.0
gecko007.,18.0
goonies#1262,18.0
grandssssss#9905,18.0
grandperc,18.0
gramps#4540,18.0
graduation9,18.0
gracie!#1915,18.0
gpb9527,18.0
govindp2307,18.0
gotje.,18.0
goshdarnitmax#7509,18.0
gorevoy#6695,18.0
gopal garg#4083,18.0
goodwilldonotdmfirst,18.0
goku.solos#9946,18.0
goodmorningwhale,18.0
goodfaith88,18.0
goodboy#7636,18.0
gonzalez511,18.0
gontajones#2953,18.0
gonder0665,18.0
golfsmith1971,18.0
golfAut#5499,18.0
goldnutter,18.0
golanov97#5577,18.0
gokunocool,18.0
gee#0425,18.0
gcnoise,18.0
grantmaster#9184,18.0
freedumbs00,18.0
fungiblefriday,18.0
fundu_,18.0
fukuku,18.0
fuc#7806,18.0
fuball2p,18.0
ftm12,18.0
fspear,18.0
friggina,18.0
frenk_3_40,18.0
freepuush,18.0
freefolk,18.0
free4peace,18.0
funky90kid,18.0
freak4allub6,18.0
fraviermzf,18.0
frasercanada,18.0
frankywild,18.0
frank1962#0180,18.0
franektoziomal#3793,18.0
francomedin,18.0
francis#5355,18.0
frances#0983,18.0
frame_crown,18.0
fragy.,18.0
funkitronr0h,18.0
fupadudeb3h,18.0
gato__.,18.0
gabriellaaaa,18.0
gasman#2984,18.0
gasa#3644,18.0
garyggg,18.0
garv_22,18.0
gargolillas,18.0
gardener88,18.0
ganesh_hegde,18.0
ganeezy,18.0
gamerbuddha,18.0
galactus8242,18.0
gabwink,18.0
gabriel1190,18.0
furma99#7589,18.0
gabb#8835,18.0
gaayatree#2425,18.0
gaVfud | okuru.xyz#6908,18.0
g4bryxls#7079,18.0
fyrzr,18.0
fuzzynavalint.,18.0
fuzzycowz,18.0
futurememe,18.0
fusion6853,18.0
fury2284,18.0
furteiporr#7729,18.0
granparadiso_,18.0
graphicma02,18.0
foyaj82051#2888,18.0
hass0,18.0
hbsky,18.0
hbirkdale,18.0
hbamoria#3002,18.0
hb_999_,18.0
hazle250,18.0
hazel_t#0679,18.0
hazarim,18.0
haykal0630,18.0
haxelax,18.0
haunter803,18.0
hatzabeijl,18.0
hashira9841,18.0
headless17,18.0
hashcurvekris,18.0
hash2t,18.0
hasann#0907,18.0
harshjain0499,18.0
harsh_avinash,18.0
harsh12445#7641,18.0
harry2#0389,18.0
harrison#6368,18.0
harora#3539,18.0
hao0734,18.0
hany2161,18.0
hd8016,18.0
heathensiren,18.0
hangman22#4482,18.0
henrystats,18.0
hi situeur#8573,18.0
heytj4,18.0
hey2dk,18.0
hexagon_ps,18.0
hertzinio#6118,18.0
hertzinio#4913,18.0
hertzinio#2802,18.0
hero0592,18.0
hermithypersign,18.0
here4beerr,18.0
hercule5079,18.0
henrye#0379,18.0
hebus_,18.0
henry_defi,18.0
helper customer care#3809,18.0
help desk❓❓#4002,18.0
help desk#5850,18.0
hellolp,18.0
hellocreative,18.0
helix#1560,18.0
hekktor_,18.0
heheheha9,18.0
hecshzye#5951,18.0
hecker   pb 33 sec#2427,18.0
hanski#9959,18.0
handyhand_,18.0
greenbergz,18.0
group help 7733#4039,18.0
gurik9393#7446,18.0
gunner3475,18.0
gunner1414,18.0
gumdropsteve,18.0
guilhermelenz#4250,18.0
guelass,18.0
gtb#5951,18.0
gt247,18.0
gs9708,18.0
gru0682,18.0
growdigi,18.0
groschatnoir,18.0
gusl9732,18.0
gronne#5489,18.0
grod#9942,18.0
grisyuk71#0214,18.0
griot_9,18.0
grillemout71g,18.0
grika#3691,18.0
gremlinweekend,18.0
gregyounger.eth,18.0
gregdingle,18.0
greg_not_so#8603,18.0
greg_deal_2429,18.0
gurumancer0q9,18.0
gusonaj,18.0
handsomejesus,18.0
hadizios,18.0
hand7872,18.0
hammedb#6431,18.0
hallucinosiswbq,18.0
hallo.hbar.h,18.0
halfbloodnerd,18.0
hakmark__,18.0
hajime310.eth,18.0
haileyo#1318,18.0
hahamrha#2690,18.0
haer_dalis,18.0
hadol#1098,18.0
hadidahmed,18.0
guyfrom2045,18.0
hadi#5606,18.0
hadesy_,18.0
haddock#5966,18.0
hackneyhippie#5109,18.0
hackercoolio,18.0
haas_sportsquack,18.0
h3rak1it,18.0
h2daz,18.0
h k#8305,18.0
gwinkleman#0930,18.0
guyincognito4905,18.0
fraenzib.,18.0
foxymojo#0747,18.0
dubliner72190,18.0
electrone#0906,18.0
ell#9716,18.0
elisa7158,18.0
elios#5819,18.0
elincodes#4981,18.0
elifarmling,18.0
eliasdabbas,18.0
eli!#2874,18.0
eli _ez#6701,18.0
elfuego44#2301,18.0
elevator123#8864,18.0
eleloyio,18.0
electricsavage#5853,18.0
elluckynoob,18.0
elbrondeah,18.0
elbownes#2725,18.0
ekthelius,18.0
ekosaja16#0041,18.0
ekog_enyx,18.0
ejayz#2275,18.0
eiza#4903,18.0
eina#5304,18.0
eilertsen,18.0
eiji3_,18.0
eightarmsninebrains,18.0
ellialovesjeremy#8043,18.0
ellyas#8206,18.0
eharris128#1369,18.0
emmaisimmaso#2768,18.0
enjin8648,18.0
enicar#1114,18.0
englene,18.0
enderedne,18.0
encryptedphoton,18.0
en_bor,18.0
emsararara,18.0
emre60091,18.0
empty#8630,18.0
emoßªê#5514,18.0
emon4469,18.0
emkaezone#3071,18.0
ellysha#5974,18.0
emiraktas#6355,18.0
emil.cioran,18.0
emil.ape,18.0
emiel0307,18.0
elyesaeleyinc,18.0
elvisavis,18.0
elpietroking,18.0
elpatron2526,18.0
elon3832,18.0
elmiketesla#2728,18.0
elmasticator3g,18.0
eherrador,18.0
egret4208,18.0
enoch#1357,18.0
duubemmm,18.0
eazybeezy.,18.0
easymoney375#9710,18.0
earlybirds.,18.0
eamadorp,18.0
eCorp#4588,18.0
e.g.gaming,18.0
dzuqe#8096,18.0
dylann#9400,18.0
dyingstatement#1265,18.0
dvteo,18.0
dvniel3260,18.0
dustra.,18.0
ebm01,18.0
dupin4183,18.0
dunnowman#1543,18.0
dungeon_master4227,18.0
dunder_viking,18.0
dunchin7#8728,18.0
dukungacha,18.0
duke#0481,18.0
duikboot.,18.0
dudeKai#9027,18.0
dudeKai#7464,18.0
duckgoes_quack,18.0
ebenezerroland,18.0
ebum,18.0
egorovvi83#5125,18.0
edward199396#4942,18.0
egorkru#0272,18.0
egmmg#6060,18.0
efiopchik777#0691,18.0
efimbmouywlb,18.0
effect6596,18.0
efeodin,18.0
eeschimosu,18.0
eerkaaeerkaa,18.0
eeeju,18.0
eeeeeeeeeeeeeeeeeeeee#2328,18.0
edwardmain,18.0
eduardo.dgs,18.0
echothebuilder,18.0
edsphinx,18.0
edoroth94,18.0
edollo#1899,18.0
edo#0834,18.0
edminbit#1809,18.0
edelia3#1414,18.0
eddysan,18.0
eddyc_,18.0
ecspellicano,18.0
econphil,18.0
ecoder71,18.0
enklavaparci,18.0
enrico#7756,18.0
fortunata.eth,18.0
fcksys_101,18.0
fgideoni,18.0
feynmanfan.,18.0
fergonlla#1761,18.0
fer__g,18.0
fenih51771#6412,18.0
femialamu,18.0
felix_maria,18.0
felix201812,18.0
fedrdanila#8995,18.0
fechuky,18.0
feanorscr,18.0
fcdume,18.0
fib61.8,18.0
fbattestin,18.0
fatken#5615,18.0
faseris,18.0
faseehzama,18.0
farmer9043,18.0
faramith_,18.0
fangio_31415,18.0
famulusveritasfd,18.0
familymanbtc,18.0
fameboy1,18.0
fall_in4,18.0
fiatpsychopomp,18.0
fictionofmatter#4685,18.0
faissal#2381,18.0
flankensteiin,18.0
foobar#5827,18.0
fonzel,18.0
fonsi4550,18.0
fogops,18.0
fo obar#8156,18.0
flyer7070,18.0
flowcity.art,18.0
florence#2737,18.0
flodisc.,18.0
flavscheidt,18.0
flashtrader#3683,18.0
flamingo_power,18.0
fiftybengt,18.0
fjall369,18.0
fiwemo6392#3784,18.0
fishfilet144,18.0
fish#0590,18.0
firsovas1990#9598,18.0
firegodloki,18.0
finnabii#3411,18.0
findtoni,18.0
finding_blocks,18.0
filippshamin#7796,18.0
fihyre8hi,18.0
falke3,18.0
fahimruby,18.0
enrico_zardini#8386,18.0
eric6#6153,18.0
ervinvincze#2457,18.0
erosardor,18.0
ernoclates#5985,18.0
ernesto#6150,18.0
erkindilekci,18.0
erinjmarie#8982,18.0
erinjerri,18.0
erin donnelly#4729,18.0
erikps#9104,18.0
erik7221#3388,18.0
eric_8485,18.0
eric-solipay#1660,18.0
esquiveljovan,18.0
erenorung,18.0
!            Reko .#6689,18.0
ere#1651,18.0
erden7216,18.0
eqα╝ÆSmileα╝Æ(╨₧╨╗╨╡╨│)#3343,18.0
epics╪í#1923,18.0
epicc.trash#4279,18.0
envyus#3975,18.0
entire#3772,18.0
ensorcelledGuy#8681,18.0
ensarkarabudak,18.0
escobarave#2574,18.0
esrikteknofil,18.0
fahad352,18.0
exowa#2510,18.0
fafied32,18.0
faded#4838,18.0
facka50#6428,18.0
facestomperx123,18.0
fabio ariati#2636,18.0
fabian Xtlv UwU#3224,18.0
f3l1xrend3r#8246,18.0
f.a.k.k.2,18.0
ezellagarni,18.0
eyegug,18.0
explicatus#5215,18.0
executer.sol,18.0
essentialbreads2,18.0
excuzemylagsirnr3,18.0
excalibur#9755,18.0
evolution6105,18.0
evle#3751,18.0
evilion41,18.0
evienear,18.0
evereca5,18.0
eux#6636,18.0
eugen1usq,18.0
ethanwhooo,18.0
estie.eth,18.0
broseph90#1989,18.0
chris_xu,18.0
brooks521,18.0
albefuen#1112,18.0
alex.rawitz.,18.0
alessio11199,18.0
alessio#6415,18.0
alessandromayer,18.0
alessandrocuglietta,18.0
alejak9dz,18.0
aleidadevpost#8087,18.0
alecgrawe,18.0
alcoholawareness#4126,18.0
albin987#4824,18.0
albertov19,18.0
albertink#7577,18.0
alastrat,18.0
antod1#3102,18.0
alanub.,18.0
alanmc,18.0
al.su.2989,18.0
akstudios88,18.0
akshay4839,18.0
akshata6695,18.0
aks3963,18.0
akpatel#8776,18.0
akonale#9485,18.0
akitsuru13,18.0
akiraspace,18.0
akincibor,18.0
alex.v | Gnosis#4495,18.0
alexav901,18.0
alexbm.,18.0
alexe#5420,18.0
altanatia,18.0
aloysious_x,18.0
alott.,18.0
aloresearch,18.0
alokmishra01,18.0
ally_efemere,18.0
allen tucker#4573,18.0
allegedly42,18.0
alizona#6384,18.0
alix#9127,18.0
alisenicegirl#5572,18.0
alinaz#2130,18.0
alida#5482,18.0
alias95,18.0
alia#9294,18.0
alfajha 34#7411,18.0
alexvinyas#2545,18.0
alexrolex2b#8601,18.0
alexrayvsn,18.0
alexqzm#0467,18.0
alexperrini,18.0
alexmt__,18.0
alexinwonderlands#2180,18.0
alexey.betimi,18.0
alexe88,18.0
akimberlyrose#7189,18.0
akellaswapna,18.0
akasapov,18.0
adamsoffer,18.0
adamcresnick#0779,18.0
adad#4297,18.0
ad_c_,18.0
acybersloth,18.0
acod749,18.0
ackupacko#8911,18.0
acid#1328,18.0
ace404#3846,18.0
acdc2021#5791,18.0
acblock.,18.0
acashmoney,18.0
ac91#4679,18.0
abyss_kuroneko,18.0
absolutely_able#7960,18.0
abs0065,18.0
abrhem#5647,18.0
ablazleon#3510,18.0
abitcoiner,18.0
abid9605,18.0
abhimore#4262,18.0
abhi1203#4926,18.0
abdelmoumen#3618,18.0
abdelkh98,18.0
abcda1234,18.0
abcd1234#9140,18.0
adamek#8682,18.0
adamuso1,18.0
ak2288,18.0
adanamics,18.0
ajchakravarthy,18.0
ajai.markeese#2032,18.0
airronzear,18.0
aikin#0195,18.0
aiaa#1367,18.0
ahhheng#6315,18.0
ahatch1526,18.0
agustinustheoo,18.0
agreos#6005,18.0
agil#6686,18.0
ag0065,18.0
aftn_,18.0
afrika4000,18.0
aer20#5339,18.0
aegaeond0,18.0
adventurer2070,18.0
adventureisles,18.0
adrien_re,18.0
adrianv8871,18.0
administrator0014,18.0
adluna_,18.0
adi1iciousb4,18.0
adezz#4283,18.0
adesuwa#0884,18.0
adar707,18.0
althea_lakshmi,18.0
altin.g,18.0
alvin132#9763,18.0
announcement#4534,18.0
announcement#4284,18.0
announcement#4124,18.0
announcement#3987,18.0
announcement#3801,18.0
announcement#3232,18.0
announcement#3145,18.0
announcement#3129,18.0
announcement#2790,18.0
announcement#2584,18.0
announcement#2441,18.0
announcement#2381,18.0
announcement#2240,18.0
announcement#2214,18.0
announcement#2197,18.0
announcement#1985,18.0
announcement#1889,18.0
announcement#1877,18.0
announcement#1807,18.0
announcement#1791,18.0
announcement#1566,18.0
announcement#0418,18.0
